profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners,image
286,581,7,1,4647,Gas,1500,80,5,g5.jpg
248,581,7,2,4647,Electric,1300,60,5,e5.jpg
15,581,7,3,4647,Induction,1300,50,3,i3.jpg
112,581,8,1,4648,Gas,700,50,4,g4.jpg
293,581,8,2,4648,Electric,700,90,5,e5.jpg
111,581,8,3,4648,Induction,500,50,4,i4.jpg
160,582,1,1,4649,Gas,1500,70,4,g4.jpg
185,582,1,2,4649,Electric,700,90,4,e4.jpg
228,582,1,3,4649,Induction,1100,50,5,i5.jpg
202,582,2,1,4650,Gas,700,100,4,g4.jpg
254,582,2,2,4650,Electric,500,70,5,e5.jpg
231,582,2,3,4650,Induction,1300,50,5,i5.jpg
250,582,3,1,4651,Gas,1500,60,5,g5.jpg
149,582,3,2,4651,Electric,700,70,4,e4.jpg
195,582,3,3,4651,Induction,1300,90,4,i4.jpg
217,582,4,1,4652,Gas,500,50,5,g5.jpg
128,582,4,2,4652,Electric,500,60,4,e4.jpg
228,582,4,3,4652,Induction,1100,50,5,i5.jpg
289,582,5,1,4653,Gas,500,90,5,g5.jpg
200,582,5,2,4653,Electric,500,100,4,e4.jpg
120,582,5,3,4653,Induction,1100,50,4,i4.jpg
82,582,6,1,4654,Gas,1100,90,3,g3.jpg
17,582,6,2,4654,Electric,1500,50,3,e3.jpg
114,582,6,3,4654,Induction,700,50,4,i4.jpg
103,582,7,1,4655,Gas,1300,100,3,g3.jpg
47,582,7,2,4655,Electric,1100,70,3,e3.jpg
267,582,7,3,4655,Induction,1300,70,5,i5.jpg
292,582,8,1,4656,Gas,700,90,5,g5.jpg
239,582,8,2,4656,Electric,700,60,5,e5.jpg
114,582,8,3,4656,Induction,700,50,4,i4.jpg
217,583,1,1,4657,Gas,500,50,5,g5.jpg
89,583,1,2,4657,Electric,1500,90,3,e3.jpg
84,583,1,3,4657,Induction,1100,90,3,i3.jpg
4,583,2,1,4658,Gas,700,50,3,g3.jpg
158,583,2,2,4658,Electric,1300,70,4,e4.jpg
219,583,2,3,4658,Induction,500,50,5,i5.jpg
223,583,3,1,4659,Gas,900,50,5,g5.jpg
182,583,3,2,4659,Electric,500,90,4,e4.jpg
222,583,3,3,4659,Induction,700,50,5,i5.jpg
184,583,4,1,4660,Gas,700,90,4,g4.jpg
98,583,4,2,4660,Electric,900,100,3,e3.jpg
309,583,4,3,4660,Induction,500,100,5,i5.jpg
244,583,5,1,4661,Gas,1100,60,5,g5.jpg
260,583,5,2,4661,Electric,900,70,5,e5.jpg
63,583,5,3,4661,Induction,900,80,3,i3.jpg
271,583,6,1,4662,Gas,500,80,5,g5.jpg
77,583,6,2,4662,Electric,700,90,3,e3.jpg
258,583,6,3,4662,Induction,700,70,5,i5.jpg
148,583,7,1,4663,Gas,700,70,4,g4.jpg
260,583,7,2,4663,Electric,900,70,5,e5.jpg
195,583,7,3,4663,Induction,1300,90,4,i4.jpg
193,583,8,1,4664,Gas,1300,90,4,g4.jpg
110,583,8,2,4664,Electric,500,50,4,e4.jpg
270,583,8,3,4664,Induction,1500,70,5,i5.jpg
244,584,1,1,4665,Gas,1100,60,5,g5.jpg
149,584,1,2,4665,Electric,700,70,4,e4.jpg
9,584,1,3,4665,Induction,900,50,3,i3.jpg
70,584,2,1,4666,Gas,1500,80,3,g3.jpg
86,584,2,2,4666,Electric,1300,90,3,e3.jpg
102,584,2,3,4666,Induction,1100,100,3,i3.jpg
79,584,3,1,4667,Gas,900,90,3,g3.jpg
128,584,3,2,4667,Electric,500,60,4,e4.jpg
24,584,3,3,4667,Induction,700,60,3,i3.jpg
286,584,4,1,4668,Gas,1500,80,5,g5.jpg
38,584,4,2,4668,Electric,500,70,3,e3.jpg
84,584,4,3,4668,Induction,1100,90,3,i3.jpg
268,584,5,1,4669,Gas,1500,70,5,g5.jpg
32,584,5,2,4669,Electric,1300,60,3,e3.jpg
303,584,5,3,4669,Induction,1300,90,5,i5.jpg
184,584,6,1,4670,Gas,700,90,4,g4.jpg
89,584,6,2,4670,Electric,1500,90,3,e3.jpg
150,584,6,3,4670,Induction,700,70,4,i4.jpg
76,584,7,1,4671,Gas,700,90,3,g3.jpg
68,584,7,2,4671,Electric,1300,80,3,e3.jpg
303,584,7,3,4671,Induction,1300,90,5,i5.jpg
40,584,8,1,4672,Gas,700,70,3,g3.jpg
167,584,8,2,4672,Electric,700,80,4,e4.jpg
159,584,8,3,4672,Induction,1300,70,4,i4.jpg
16,585,1,1,4673,Gas,1500,50,3,g3.jpg
71,585,1,2,4673,Electric,1500,80,3,e3.jpg
255,585,1,3,4673,Induction,500,70,5,i5.jpg
34,585,2,1,4674,Gas,1500,60,3,g3.jpg
323,585,2,2,4674,Electric,1500,100,5,e5.jpg
192,585,2,3,4674,Induction,1100,90,4,i4.jpg
238,585,3,1,4675,Gas,700,60,5,g5.jpg
86,585,3,2,4675,Electric,1300,90,3,e3.jpg
276,585,3,3,4675,Induction,700,80,5,i5.jpg
178,585,4,1,4676,Gas,1500,80,4,g4.jpg
101,585,4,2,4676,Electric,1100,100,3,e3.jpg
288,585,4,3,4676,Induction,1500,80,5,i5.jpg
55,585,5,1,4677,Gas,500,80,3,g3.jpg
224,585,5,2,4677,Electric,900,50,5,e5.jpg
135,585,5,3,4677,Induction,900,60,4,i4.jpg
271,585,6,1,4678,Gas,500,80,5,g5.jpg
47,585,6,2,4678,Electric,1100,70,3,e3.jpg
90,585,6,3,4678,Induction,1500,90,3,i3.jpg
142,585,7,1,4679,Gas,1500,60,4,g4.jpg
221,585,7,2,4679,Electric,700,50,5,e5.jpg
315,585,7,3,4679,Induction,900,100,5,i5.jpg
10,585,8,1,4680,Gas,1100,50,3,g3.jpg
95,585,8,2,4680,Electric,700,100,3,e3.jpg
87,585,8,3,4680,Induction,1300,90,3,i3.jpg
208,586,1,1,4681,Gas,1100,100,4,g4.jpg
257,586,1,2,4681,Electric,700,70,5,e5.jpg
195,586,1,3,4681,Induction,1300,90,4,i4.jpg
136,586,2,1,4682,Gas,1100,60,4,g4.jpg
35,586,2,2,4682,Electric,1500,60,3,e3.jpg
300,586,2,3,4682,Induction,1100,90,5,i5.jpg
151,586,3,1,4683,Gas,900,70,4,g4.jpg
293,586,3,2,4683,Electric,700,90,5,e5.jpg
144,586,3,3,4683,Induction,1500,60,4,i4.jpg
88,586,4,1,4684,Gas,1500,90,3,g3.jpg
173,586,4,2,4684,Electric,1100,80,4,e4.jpg
306,586,4,3,4684,Induction,1500,90,5,i5.jpg
259,586,5,1,4685,Gas,900,70,5,g5.jpg
176,586,5,2,4685,Electric,1300,80,4,e4.jpg
87,586,5,3,4685,Induction,1300,90,3,i3.jpg
247,586,6,1,4686,Gas,1300,60,5,g5.jpg
158,586,6,2,4686,Electric,1300,70,4,e4.jpg
93,586,6,3,4686,Induction,500,100,3,i3.jpg
211,586,7,1,4687,Gas,1300,100,4,g4.jpg
254,586,7,2,4687,Electric,500,70,5,e5.jpg
165,586,7,3,4687,Induction,500,80,4,i4.jpg
106,586,8,1,4688,Gas,1500,100,3,g3.jpg
167,586,8,2,4688,Electric,700,80,4,e4.jpg
258,586,8,3,4688,Induction,700,70,5,i5.jpg
94,587,1,1,4689,Gas,700,100,3,g3.jpg
5,587,1,2,4689,Electric,700,50,3,e3.jpg
45,587,1,3,4689,Induction,900,70,3,i3.jpg
292,587,2,1,4690,Gas,700,90,5,g5.jpg
128,587,2,2,4690,Electric,500,60,4,e4.jpg
105,587,2,3,4690,Induction,1300,100,3,i3.jpg
241,587,3,1,4691,Gas,900,60,5,g5.jpg
251,587,3,2,4691,Electric,1500,60,5,e5.jpg
114,587,3,3,4691,Induction,700,50,4,i4.jpg
274,587,4,1,4692,Gas,700,80,5,g5.jpg
182,587,4,2,4692,Electric,500,90,4,e4.jpg
234,587,4,3,4692,Induction,1500,50,5,i5.jpg
235,587,5,1,4693,Gas,500,60,5,g5.jpg
68,587,5,2,4693,Electric,1300,80,3,e3.jpg
81,587,5,3,4693,Induction,900,90,3,i3.jpg
226,587,6,1,4694,Gas,1100,50,5,g5.jpg
221,587,6,2,4694,Electric,700,50,5,e5.jpg
102,587,6,3,4694,Induction,1100,100,3,i3.jpg
250,587,7,1,4695,Gas,1500,60,5,g5.jpg
227,587,7,2,4695,Electric,1100,50,5,e5.jpg
255,587,7,3,4695,Induction,500,70,5,i5.jpg
169,587,8,1,4696,Gas,900,80,4,g4.jpg
59,587,8,2,4696,Electric,700,80,3,e3.jpg
51,587,8,3,4696,Induction,1300,70,3,i3.jpg
163,588,1,1,4697,Gas,500,80,4,g4.jpg
245,588,1,2,4697,Electric,1100,60,5,e5.jpg
84,588,1,3,4697,Induction,1100,90,3,i3.jpg
217,588,2,1,4698,Gas,500,50,5,g5.jpg
218,588,2,2,4698,Electric,500,50,5,e5.jpg
297,588,2,3,4698,Induction,900,90,5,i5.jpg
160,588,3,1,4699,Gas,1500,70,4,g4.jpg
41,588,3,2,4699,Electric,700,70,3,e3.jpg
84,588,3,3,4699,Induction,1100,90,3,i3.jpg
256,588,4,1,4700,Gas,700,70,5,g5.jpg
26,588,4,2,4700,Electric,900,60,3,e3.jpg
162,588,4,3,4700,Induction,1500,70,4,i4.jpg
193,588,5,1,4701,Gas,1300,90,4,g4.jpg
278,588,5,2,4701,Electric,900,80,5,e5.jpg
201,588,5,3,4701,Induction,500,100,4,i4.jpg
157,588,6,1,4702,Gas,1300,70,4,g4.jpg
230,588,6,2,4702,Electric,1300,50,5,e5.jpg
42,588,6,3,4702,Induction,700,70,3,i3.jpg
160,588,7,1,4703,Gas,1500,70,4,g4.jpg
32,588,7,2,4703,Electric,1300,60,3,e3.jpg
294,588,7,3,4703,Induction,700,90,5,i5.jpg
136,588,8,1,4704,Gas,1100,60,4,g4.jpg
134,588,8,2,4704,Electric,900,60,4,e4.jpg
117,588,8,3,4704,Induction,900,50,4,i4.jpg
76,589,1,1,4705,Gas,700,90,3,g3.jpg
125,589,1,2,4705,Electric,1500,50,4,e4.jpg
123,589,1,3,4705,Induction,1300,50,4,i4.jpg
283,589,2,1,4706,Gas,1300,80,5,g5.jpg
53,589,2,2,4706,Electric,1500,70,3,e3.jpg
279,589,2,3,4706,Induction,900,80,5,i5.jpg
112,589,3,1,4707,Gas,700,50,4,g4.jpg
155,589,3,2,4707,Electric,1100,70,4,e4.jpg
315,589,3,3,4707,Induction,900,100,5,i5.jpg
226,589,4,1,4708,Gas,1100,50,5,g5.jpg
308,589,4,2,4708,Electric,500,100,5,e5.jpg
57,589,4,3,4708,Induction,500,80,3,i3.jpg
79,589,5,1,4709,Gas,900,90,3,g3.jpg
56,589,5,2,4709,Electric,500,80,3,e3.jpg
45,589,5,3,4709,Induction,900,70,3,i3.jpg
145,589,6,1,4710,Gas,500,70,4,g4.jpg
44,589,6,2,4710,Electric,900,70,3,e3.jpg
294,589,6,3,4710,Induction,700,90,5,i5.jpg
121,589,7,1,4711,Gas,1300,50,4,g4.jpg
245,589,7,2,4711,Electric,1100,60,5,e5.jpg
279,589,7,3,4711,Induction,900,80,5,i5.jpg
70,589,8,1,4712,Gas,1500,80,3,g3.jpg
74,589,8,2,4712,Electric,500,90,3,e3.jpg
321,589,8,3,4712,Induction,1300,100,5,i5.jpg
280,590,1,1,4713,Gas,1100,80,5,g5.jpg
77,590,1,2,4713,Electric,700,90,3,e3.jpg
99,590,1,3,4713,Induction,900,100,3,i3.jpg
151,590,2,1,4714,Gas,900,70,4,g4.jpg
98,590,2,2,4714,Electric,900,100,3,e3.jpg
147,590,2,3,4714,Induction,500,70,4,i4.jpg
34,590,3,1,4715,Gas,1500,60,3,g3.jpg
89,590,3,2,4715,Electric,1500,90,3,e3.jpg
12,590,3,3,4715,Induction,1100,50,3,i3.jpg
184,590,4,1,4716,Gas,700,90,4,g4.jpg
137,590,4,2,4716,Electric,1100,60,4,e4.jpg
93,590,4,3,4716,Induction,500,100,3,i3.jpg
181,590,5,1,4717,Gas,500,90,4,g4.jpg
314,590,5,2,4717,Electric,900,100,5,e5.jpg
63,590,5,3,4717,Induction,900,80,3,i3.jpg
49,590,6,1,4718,Gas,1300,70,3,g3.jpg
83,590,6,2,4718,Electric,1100,90,3,e3.jpg
282,590,6,3,4718,Induction,1100,80,5,i5.jpg
79,590,7,1,4719,Gas,900,90,3,g3.jpg
185,590,7,2,4719,Electric,700,90,4,e4.jpg
162,590,7,3,4719,Induction,1500,70,4,i4.jpg
163,590,8,1,4720,Gas,500,80,4,g4.jpg
44,590,8,2,4720,Electric,900,70,3,e3.jpg
120,590,8,3,4720,Induction,1100,50,4,i4.jpg
229,591,1,1,4721,Gas,1300,50,5,g5.jpg
275,591,1,2,4721,Electric,700,80,5,e5.jpg
288,591,1,3,4721,Induction,1500,80,5,i5.jpg
139,591,2,1,4722,Gas,1300,60,4,g4.jpg
68,591,2,2,4722,Electric,1300,80,3,e3.jpg
99,591,2,3,4722,Induction,900,100,3,i3.jpg
148,591,3,1,4723,Gas,700,70,4,g4.jpg
182,591,3,2,4723,Electric,500,90,4,e4.jpg
246,591,3,3,4723,Induction,1100,60,5,i5.jpg
16,591,4,1,4724,Gas,1500,50,3,g3.jpg
293,591,4,2,4724,Electric,700,90,5,e5.jpg
129,591,4,3,4724,Induction,500,60,4,i4.jpg
4,591,5,1,4725,Gas,700,50,3,g3.jpg
125,591,5,2,4725,Electric,1500,50,4,e4.jpg
234,591,5,3,4725,Induction,1500,50,5,i5.jpg
310,591,6,1,4726,Gas,700,100,5,g5.jpg
221,591,6,2,4726,Electric,700,50,5,e5.jpg
150,591,6,3,4726,Induction,700,70,4,i4.jpg
181,591,7,1,4727,Gas,500,90,4,g4.jpg
290,591,7,2,4727,Electric,500,90,5,e5.jpg
291,591,7,3,4727,Induction,500,90,5,i5.jpg
67,591,8,1,4728,Gas,1300,80,3,g3.jpg
116,591,8,2,4728,Electric,900,50,4,e4.jpg
189,591,8,3,4728,Induction,900,90,4,i4.jpg
40,592,1,1,4729,Gas,700,70,3,g3.jpg
314,592,1,2,4729,Electric,900,100,5,e5.jpg
81,592,1,3,4729,Induction,900,90,3,i3.jpg
118,592,2,1,4730,Gas,1100,50,4,g4.jpg
104,592,2,2,4730,Electric,1300,100,3,e3.jpg
204,592,2,3,4730,Induction,700,100,4,i4.jpg
34,592,3,1,4731,Gas,1500,60,3,g3.jpg
65,592,3,2,4731,Electric,1100,80,3,e3.jpg
285,592,3,3,4731,Induction,1300,80,5,i5.jpg
151,592,4,1,4732,Gas,900,70,4,g4.jpg
158,592,4,2,4732,Electric,1300,70,4,e4.jpg
132,592,4,3,4732,Induction,700,60,4,i4.jpg
298,592,5,1,4733,Gas,1100,90,5,g5.jpg
2,592,5,2,4733,Electric,500,50,3,e3.jpg
117,592,5,3,4733,Induction,900,50,4,i4.jpg
163,592,6,1,4734,Gas,500,80,4,g4.jpg
146,592,6,2,4734,Electric,500,70,4,e4.jpg
48,592,6,3,4734,Induction,1100,70,3,i3.jpg
127,592,7,1,4735,Gas,500,60,4,g4.jpg
170,592,7,2,4735,Electric,900,80,4,e4.jpg
225,592,7,3,4735,Induction,900,50,5,i5.jpg
316,592,8,1,4736,Gas,1100,100,5,g5.jpg
128,592,8,2,4736,Electric,500,60,4,e4.jpg
189,592,8,3,4736,Induction,900,90,4,i4.jpg
34,593,1,1,4737,Gas,1500,60,3,g3.jpg
170,593,1,2,4737,Electric,900,80,4,e4.jpg
303,593,1,3,4737,Induction,1300,90,5,i5.jpg
301,593,2,1,4738,Gas,1300,90,5,g5.jpg
35,593,2,2,4738,Electric,1500,60,3,e3.jpg
72,593,2,3,4738,Induction,1500,80,3,i3.jpg
277,593,3,1,4739,Gas,900,80,5,g5.jpg
86,593,3,2,4739,Electric,1300,90,3,e3.jpg
219,593,3,3,4739,Induction,500,50,5,i5.jpg
202,593,4,1,4740,Gas,700,100,4,g4.jpg
101,593,4,2,4740,Electric,1100,100,3,e3.jpg
279,593,4,3,4740,Induction,900,80,5,i5.jpg
223,593,5,1,4741,Gas,900,50,5,g5.jpg
305,593,5,2,4741,Electric,1500,90,5,e5.jpg
303,593,5,3,4741,Induction,1300,90,5,i5.jpg
304,593,6,1,4742,Gas,1500,90,5,g5.jpg
71,593,6,2,4742,Electric,1500,80,3,e3.jpg
30,593,6,3,4742,Induction,1100,60,3,i3.jpg
118,593,7,1,4743,Gas,1100,50,4,g4.jpg
140,593,7,2,4743,Electric,1300,60,4,e4.jpg
225,593,7,3,4743,Induction,900,50,5,i5.jpg
88,593,8,1,4744,Gas,1500,90,3,g3.jpg
287,593,8,2,4744,Electric,1500,80,5,e5.jpg
12,593,8,3,4744,Induction,1100,50,3,i3.jpg
289,594,1,1,4745,Gas,500,90,5,g5.jpg
311,594,1,2,4745,Electric,700,100,5,e5.jpg
207,594,1,3,4745,Induction,900,100,4,i4.jpg
280,594,2,1,4746,Gas,1100,80,5,g5.jpg
242,594,2,2,4746,Electric,900,60,5,e5.jpg
228,594,2,3,4746,Induction,1100,50,5,i5.jpg
298,594,3,1,4747,Gas,1100,90,5,g5.jpg
314,594,3,2,4747,Electric,900,100,5,e5.jpg
126,594,3,3,4747,Induction,1500,50,4,i4.jpg
100,594,4,1,4748,Gas,1100,100,3,g3.jpg
278,594,4,2,4748,Electric,900,80,5,e5.jpg
108,594,4,3,4748,Induction,1500,100,3,i3.jpg
112,594,5,1,4749,Gas,700,50,4,g4.jpg
284,594,5,2,4749,Electric,1300,80,5,e5.jpg
126,594,5,3,4749,Induction,1500,50,4,i4.jpg
259,594,6,1,4750,Gas,900,70,5,g5.jpg
107,594,6,2,4750,Electric,1500,100,3,e3.jpg
195,594,6,3,4750,Induction,1300,90,4,i4.jpg
13,594,7,1,4751,Gas,1300,50,3,g3.jpg
302,594,7,2,4751,Electric,1300,90,5,e5.jpg
282,594,7,3,4751,Induction,1100,80,5,i5.jpg
316,594,8,1,4752,Gas,1100,100,5,g5.jpg
200,594,8,2,4752,Electric,500,100,4,e4.jpg
72,594,8,3,4752,Induction,1500,80,3,i3.jpg
157,595,1,1,4753,Gas,1300,70,4,g4.jpg
212,595,1,2,4753,Electric,1300,100,4,e4.jpg
270,595,1,3,4753,Induction,1500,70,5,i5.jpg
322,595,2,1,4754,Gas,1500,100,5,g5.jpg
68,595,2,2,4754,Electric,1300,80,3,e3.jpg
132,595,2,3,4754,Induction,700,60,4,i4.jpg
265,595,3,1,4755,Gas,1300,70,5,g5.jpg
38,595,3,2,4755,Electric,500,70,3,e3.jpg
12,595,3,3,4755,Induction,1100,50,3,i3.jpg
127,595,4,1,4756,Gas,500,60,4,g4.jpg
188,595,4,2,4756,Electric,900,90,4,e4.jpg
195,595,4,3,4756,Induction,1300,90,4,i4.jpg
22,595,5,1,4757,Gas,700,60,3,g3.jpg
257,595,5,2,4757,Electric,700,70,5,e5.jpg
288,595,5,3,4757,Induction,1500,80,5,i5.jpg
172,595,6,1,4758,Gas,1100,80,4,g4.jpg
266,595,6,2,4758,Electric,1300,70,5,e5.jpg
78,595,6,3,4758,Induction,700,90,3,i3.jpg
40,595,7,1,4759,Gas,700,70,3,g3.jpg
20,595,7,2,4759,Electric,500,60,3,e3.jpg
39,595,7,3,4759,Induction,500,70,3,i3.jpg
259,595,8,1,4760,Gas,900,70,5,g5.jpg
140,595,8,2,4760,Electric,1300,60,4,e4.jpg
216,595,8,3,4760,Induction,1500,100,4,i4.jpg
115,596,1,1,4761,Gas,900,50,4,g4.jpg
92,596,1,2,4761,Electric,500,100,3,e3.jpg
216,596,1,3,4761,Induction,1500,100,4,i4.jpg
160,596,2,1,4762,Gas,1500,70,4,g4.jpg
185,596,2,2,4762,Electric,700,90,4,e4.jpg
192,596,2,3,4762,Induction,1100,90,4,i4.jpg
34,596,3,1,4763,Gas,1500,60,3,g3.jpg
41,596,3,2,4763,Electric,700,70,3,e3.jpg
228,596,3,3,4763,Induction,1100,50,5,i5.jpg
271,596,4,1,4764,Gas,500,80,5,g5.jpg
35,596,4,2,4764,Electric,1500,60,3,e3.jpg
36,596,4,3,4764,Induction,1500,60,3,i3.jpg
64,596,5,1,4765,Gas,1100,80,3,g3.jpg
266,596,5,2,4765,Electric,1300,70,5,e5.jpg
147,596,5,3,4765,Induction,500,70,4,i4.jpg
241,596,6,1,4766,Gas,900,60,5,g5.jpg
128,596,6,2,4766,Electric,500,60,4,e4.jpg
285,596,6,3,4766,Induction,1300,80,5,i5.jpg
136,596,7,1,4767,Gas,1100,60,4,g4.jpg
119,596,7,2,4767,Electric,1100,50,4,e4.jpg
270,596,7,3,4767,Induction,1500,70,5,i5.jpg
19,596,8,1,4768,Gas,500,60,3,g3.jpg
32,596,8,2,4768,Electric,1300,60,3,e3.jpg
207,596,8,3,4768,Induction,900,100,4,i4.jpg
172,597,1,1,4769,Gas,1100,80,4,g4.jpg
272,597,1,2,4769,Electric,500,80,5,e5.jpg
147,597,1,3,4769,Induction,500,70,4,i4.jpg
319,597,2,1,4770,Gas,1300,100,5,g5.jpg
140,597,2,2,4770,Electric,1300,60,4,e4.jpg
192,597,2,3,4770,Induction,1100,90,4,i4.jpg
304,597,3,1,4771,Gas,1500,90,5,g5.jpg
248,597,3,2,4771,Electric,1300,60,5,e5.jpg
228,597,3,3,4771,Induction,1100,50,5,i5.jpg
64,597,4,1,4772,Gas,1100,80,3,g3.jpg
158,597,4,2,4772,Electric,1300,70,4,e4.jpg
276,597,4,3,4772,Induction,700,80,5,i5.jpg
316,597,5,1,4773,Gas,1100,100,5,g5.jpg
302,597,5,2,4773,Electric,1300,90,5,e5.jpg
243,597,5,3,4773,Induction,900,60,5,i5.jpg
70,597,6,1,4774,Gas,1500,80,3,g3.jpg
173,597,6,2,4774,Electric,1100,80,4,e4.jpg
27,597,6,3,4774,Induction,900,60,3,i3.jpg
1,597,7,1,4775,Gas,500,50,3,g3.jpg
104,597,7,2,4775,Electric,1300,100,3,e3.jpg
9,597,7,3,4775,Induction,900,50,3,i3.jpg
178,597,8,1,4776,Gas,1500,80,4,g4.jpg
53,597,8,2,4776,Electric,1500,70,3,e3.jpg
81,597,8,3,4776,Induction,900,90,3,i3.jpg
151,598,1,1,4777,Gas,900,70,4,g4.jpg
317,598,1,2,4777,Electric,1100,100,5,e5.jpg
291,598,1,3,4777,Induction,500,90,5,i5.jpg
247,598,2,1,4778,Gas,1300,60,5,g5.jpg
191,598,2,2,4778,Electric,1100,90,4,e4.jpg
255,598,2,3,4778,Induction,500,70,5,i5.jpg
250,598,3,1,4779,Gas,1500,60,5,g5.jpg
32,598,3,2,4779,Electric,1300,60,3,e3.jpg
156,598,3,3,4779,Induction,1100,70,4,i4.jpg
43,598,4,1,4780,Gas,900,70,3,g3.jpg
47,598,4,2,4780,Electric,1100,70,3,e3.jpg
129,598,4,3,4780,Induction,500,60,4,i4.jpg
298,598,5,1,4781,Gas,1100,90,5,g5.jpg
143,598,5,2,4781,Electric,1500,60,4,e4.jpg
303,598,5,3,4781,Induction,1300,90,5,i5.jpg
127,598,6,1,4782,Gas,500,60,4,g4.jpg
110,598,6,2,4782,Electric,500,50,4,e4.jpg
21,598,6,3,4782,Induction,500,60,3,i3.jpg
310,598,7,1,4783,Gas,700,100,5,g5.jpg
224,598,7,2,4783,Electric,900,50,5,e5.jpg
306,598,7,3,4783,Induction,1500,90,5,i5.jpg
106,598,8,1,4784,Gas,1500,100,3,g3.jpg
209,598,8,2,4784,Electric,1100,100,4,e4.jpg
318,598,8,3,4784,Induction,1100,100,5,i5.jpg
7,599,1,1,4785,Gas,900,50,3,g3.jpg
101,599,1,2,4785,Electric,1100,100,3,e3.jpg
135,599,1,3,4785,Induction,900,60,4,i4.jpg
40,599,2,1,4786,Gas,700,70,3,g3.jpg
281,599,2,2,4786,Electric,1100,80,5,e5.jpg
225,599,2,3,4786,Induction,900,50,5,i5.jpg
214,599,3,1,4787,Gas,1500,100,4,g4.jpg
266,599,3,2,4787,Electric,1300,70,5,e5.jpg
231,599,3,3,4787,Induction,1300,50,5,i5.jpg
133,599,4,1,4788,Gas,900,60,4,g4.jpg
188,599,4,2,4788,Electric,900,90,4,e4.jpg
48,599,4,3,4788,Induction,1100,70,3,i3.jpg
34,599,5,1,4789,Gas,1500,60,3,g3.jpg
239,599,5,2,4789,Electric,700,60,5,e5.jpg
306,599,5,3,4789,Induction,1500,90,5,i5.jpg
175,599,6,1,4790,Gas,1300,80,4,g4.jpg
161,599,6,2,4790,Electric,1500,70,4,e4.jpg
21,599,6,3,4790,Induction,500,60,3,i3.jpg
145,599,7,1,4791,Gas,500,70,4,g4.jpg
191,599,7,2,4791,Electric,1100,90,4,e4.jpg
201,599,7,3,4791,Induction,500,100,4,i4.jpg
61,599,8,1,4792,Gas,900,80,3,g3.jpg
248,599,8,2,4792,Electric,1300,60,5,e5.jpg
141,599,8,3,4792,Induction,1300,60,4,i4.jpg
238,600,1,1,4793,Gas,700,60,5,g5.jpg
251,600,1,2,4793,Electric,1500,60,5,e5.jpg
318,600,1,3,4793,Induction,1100,100,5,i5.jpg
244,600,2,1,4794,Gas,1100,60,5,g5.jpg
323,600,2,2,4794,Electric,1500,100,5,e5.jpg
228,600,2,3,4794,Induction,1100,50,5,i5.jpg
292,600,3,1,4795,Gas,700,90,5,g5.jpg
215,600,3,2,4795,Electric,1500,100,4,e4.jpg
201,600,3,3,4795,Induction,500,100,4,i4.jpg
55,600,4,1,4796,Gas,500,80,3,g3.jpg
278,600,4,2,4796,Electric,900,80,5,e5.jpg
216,600,4,3,4796,Induction,1500,100,4,i4.jpg
166,600,5,1,4797,Gas,700,80,4,g4.jpg
35,600,5,2,4797,Electric,1500,60,3,e3.jpg
75,600,5,3,4797,Induction,500,90,3,i3.jpg
235,600,6,1,4798,Gas,500,60,5,g5.jpg
164,600,6,2,4798,Electric,500,80,4,e4.jpg
18,600,6,3,4798,Induction,1500,50,3,i3.jpg
214,600,7,1,4799,Gas,1500,100,4,g4.jpg
152,600,7,2,4799,Electric,900,70,4,e4.jpg
24,600,7,3,4799,Induction,700,60,3,i3.jpg
91,600,8,1,4800,Gas,500,100,3,g3.jpg
122,600,8,2,4800,Electric,1300,50,4,e4.jpg
246,600,8,3,4800,Induction,1100,60,5,i5.jpg
295,601,1,1,4801,Gas,900,90,5,g5.jpg
56,601,1,2,4801,Electric,500,80,3,e3.jpg
141,601,1,3,4801,Induction,1300,60,4,i4.jpg
91,601,2,1,4802,Gas,500,100,3,g3.jpg
302,601,2,2,4802,Electric,1300,90,5,e5.jpg
297,601,2,3,4802,Induction,900,90,5,i5.jpg
196,601,3,1,4803,Gas,1500,90,4,g4.jpg
263,601,3,2,4803,Electric,1100,70,5,e5.jpg
252,601,3,3,4803,Induction,1500,60,5,i5.jpg
154,601,4,1,4804,Gas,1100,70,4,g4.jpg
191,601,4,2,4804,Electric,1100,90,4,e4.jpg
246,601,4,3,4804,Induction,1100,60,5,i5.jpg
178,601,5,1,4805,Gas,1500,80,4,g4.jpg
302,601,5,2,4805,Electric,1300,90,5,e5.jpg
87,601,5,3,4805,Induction,1300,90,3,i3.jpg
202,601,6,1,4806,Gas,700,100,4,g4.jpg
308,601,6,2,4806,Electric,500,100,5,e5.jpg
306,601,6,3,4806,Induction,1500,90,5,i5.jpg
199,601,7,1,4807,Gas,500,100,4,g4.jpg
8,601,7,2,4807,Electric,900,50,3,e3.jpg
306,601,7,3,4807,Induction,1500,90,5,i5.jpg
256,601,8,1,4808,Gas,700,70,5,g5.jpg
89,601,8,2,4808,Electric,1500,90,3,e3.jpg
24,601,8,3,4808,Induction,700,60,3,i3.jpg
211,602,1,1,4809,Gas,1300,100,4,g4.jpg
248,602,1,2,4809,Electric,1300,60,5,e5.jpg
189,602,1,3,4809,Induction,900,90,4,i4.jpg
