profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners,image
215,570,8,2,4560,Electric,1500,8,5,5,e5.jpg
126,570,8,3,4560,Induction,1500,7,5,4,i4.jpg
139,571,1,1,4561,Gas,800,6,10,4,g4.jpg
68,571,1,2,4561,Electric,800,7,10,3,e3.jpg
81,571,1,3,4561,Induction,1500,8,10,3,i3.jpg
118,571,2,1,4562,Gas,500,7,5,4,g4.jpg
194,571,2,2,4562,Electric,800,6,5,5,e5.jpg
159,571,2,3,4562,Induction,800,8,10,4,i4.jpg
67,571,3,1,4563,Gas,800,7,10,3,g3.jpg
26,571,3,2,4563,Electric,1500,8,0,3,e3.jpg
102,571,3,3,4563,Induction,500,8,0,4,i4.jpg
136,571,4,1,4564,Gas,500,6,10,4,g4.jpg
143,571,4,2,4564,Electric,1500,6,10,4,e4.jpg
144,571,4,3,4564,Induction,1500,6,10,4,i4.jpg
160,571,5,1,4565,Gas,1500,8,10,4,g4.jpg
140,571,5,2,4565,Electric,800,6,10,4,e4.jpg
36,571,5,3,4565,Induction,1500,6,5,3,i3.jpg
208,571,6,1,4566,Gas,500,8,5,5,g5.jpg
179,571,6,2,4566,Electric,1500,7,0,5,e5.jpg
84,571,6,3,4566,Induction,500,6,0,4,i4.jpg
139,571,7,1,4567,Gas,800,6,10,4,g4.jpg
149,571,7,2,4567,Electric,800,7,10,4,e4.jpg
99,571,7,3,4567,Induction,1500,7,0,4,i4.jpg
79,571,8,1,4568,Gas,1500,8,10,3,g3.jpg
164,571,8,2,4568,Electric,500,6,0,5,e5.jpg
108,571,8,3,4568,Induction,1500,8,0,4,i4.jpg
187,572,1,1,4569,Gas,1500,8,0,5,g5.jpg
110,572,1,2,4569,Electric,500,6,5,4,e4.jpg
171,572,1,3,4569,Induction,1500,6,0,5,i5.jpg
211,572,2,1,4570,Gas,800,8,5,5,g5.jpg
116,572,2,2,4570,Electric,1500,6,5,4,e4.jpg
99,572,2,3,4570,Induction,1500,7,0,4,i4.jpg
157,572,3,1,4571,Gas,800,8,10,4,g4.jpg
227,572,3,2,4571,Electric,500,7,10,5,e5.jpg
102,572,3,3,4571,Induction,500,8,0,4,i4.jpg
88,572,4,1,4572,Gas,1500,6,0,4,g4.jpg
92,572,4,2,4572,Electric,500,7,0,4,e4.jpg
189,572,4,3,4572,Induction,1500,8,0,5,i5.jpg
235,572,5,1,4573,Gas,500,8,10,5,g5.jpg
206,572,5,2,4573,Electric,1500,7,5,5,e5.jpg
132,572,5,3,4573,Induction,800,8,5,4,i4.jpg
16,572,6,1,4574,Gas,1500,7,0,3,g3.jpg
20,572,6,2,4574,Electric,500,8,0,3,e3.jpg
3,572,6,3,4574,Induction,500,6,0,3,i3.jpg
163,572,7,1,4575,Gas,500,6,0,5,g5.jpg
26,572,7,2,4575,Electric,1500,8,0,3,e3.jpg
189,572,7,3,4575,Induction,1500,8,0,5,i5.jpg
112,572,8,1,4576,Gas,800,6,5,4,g4.jpg
89,572,8,2,4576,Electric,1500,6,0,4,e4.jpg
30,572,8,3,4576,Induction,500,6,5,3,i3.jpg
88,573,1,1,4577,Gas,1500,6,0,4,g4.jpg
230,573,1,2,4577,Electric,800,7,10,5,e5.jpg
204,573,1,3,4577,Induction,800,7,5,5,i5.jpg
220,573,2,1,4578,Gas,800,6,10,5,g5.jpg
95,573,2,2,4578,Electric,800,7,0,4,e4.jpg
171,573,2,3,4578,Induction,1500,6,0,5,i5.jpg
172,573,3,1,4579,Gas,500,7,0,5,g5.jpg
191,573,3,2,4579,Electric,500,6,5,5,e5.jpg
123,573,3,3,4579,Induction,800,7,5,4,i4.jpg
175,573,4,1,4580,Gas,800,7,0,5,g5.jpg
32,573,4,2,4580,Electric,800,6,5,3,e3.jpg
81,573,4,3,4580,Induction,1500,8,10,3,i3.jpg
28,573,5,1,4581,Gas,500,6,5,3,g3.jpg
14,573,5,2,4581,Electric,800,7,0,3,e3.jpg
66,573,5,3,4581,Induction,500,7,10,3,i3.jpg
109,573,6,1,4582,Gas,500,6,5,4,g4.jpg
41,573,6,2,4582,Electric,800,7,5,3,e3.jpg
162,573,6,3,4582,Induction,1500,8,10,4,i4.jpg
58,573,7,1,4583,Gas,800,6,10,3,g3.jpg
215,573,7,2,4583,Electric,1500,8,5,5,e5.jpg
75,573,7,3,4583,Induction,500,8,10,3,i3.jpg
88,573,8,1,4584,Gas,1500,6,0,4,g4.jpg
146,573,8,2,4584,Electric,500,7,10,4,e4.jpg
135,573,8,3,4584,Induction,1500,8,5,4,i4.jpg
94,574,1,1,4585,Gas,800,7,0,4,g4.jpg
35,574,1,2,4585,Electric,1500,6,5,3,e3.jpg
57,574,1,3,4585,Induction,500,6,10,3,i3.jpg
28,574,2,1,4586,Gas,500,6,5,3,g3.jpg
2,574,2,2,4586,Electric,500,6,0,3,e3.jpg
21,574,2,3,4586,Induction,500,8,0,3,i3.jpg
175,574,3,1,4587,Gas,800,7,0,5,g5.jpg
89,574,3,2,4587,Electric,1500,6,0,4,e4.jpg
207,574,3,3,4587,Induction,1500,7,5,5,i5.jpg
58,574,4,1,4588,Gas,800,6,10,3,g3.jpg
38,574,4,2,4588,Electric,500,7,5,3,e3.jpg
144,574,4,3,4588,Induction,1500,6,10,4,i4.jpg
106,574,5,1,4589,Gas,1500,8,0,4,g4.jpg
209,574,5,2,4589,Electric,500,8,5,5,e5.jpg
147,574,5,3,4589,Induction,500,7,10,4,i4.jpg
67,574,6,1,4590,Gas,800,7,10,3,g3.jpg
20,574,6,2,4590,Electric,500,8,0,3,e3.jpg
204,574,6,3,4590,Induction,800,7,5,5,i5.jpg
145,574,7,1,4591,Gas,500,7,10,4,g4.jpg
116,574,7,2,4591,Electric,1500,6,5,4,e4.jpg
15,574,7,3,4591,Induction,800,7,0,3,i3.jpg
157,574,8,1,4592,Gas,800,8,10,4,g4.jpg
224,574,8,2,4592,Electric,1500,6,10,5,e5.jpg
81,574,8,3,4592,Induction,1500,8,10,3,i3.jpg
10,575,1,1,4593,Gas,500,7,0,3,g3.jpg
179,575,1,2,4593,Electric,1500,7,0,5,e5.jpg
228,575,1,3,4593,Induction,500,7,10,5,i5.jpg
46,575,2,1,4594,Gas,500,8,5,3,g3.jpg
173,575,2,2,4594,Electric,500,7,0,5,e5.jpg
111,575,2,3,4594,Induction,500,6,5,4,i4.jpg
163,575,3,1,4595,Gas,500,6,0,5,g5.jpg
161,575,3,2,4595,Electric,1500,8,10,4,e4.jpg
153,575,3,3,4595,Induction,1500,7,10,4,i4.jpg
139,575,4,1,4596,Gas,800,6,10,4,g4.jpg
92,575,4,2,4596,Electric,500,7,0,4,e4.jpg
153,575,4,3,4596,Induction,1500,7,10,4,i4.jpg
166,575,5,1,4597,Gas,800,6,0,5,g5.jpg
236,575,5,2,4597,Electric,500,8,10,5,e5.jpg
57,575,5,3,4597,Induction,500,6,10,3,i3.jpg
76,575,6,1,4598,Gas,800,8,10,3,g3.jpg
224,575,6,2,4598,Electric,1500,6,10,5,e5.jpg
99,575,6,3,4598,Induction,1500,7,0,4,i4.jpg
241,575,7,1,4599,Gas,1500,8,10,5,g5.jpg
227,575,7,2,4599,Electric,500,7,10,5,e5.jpg
141,575,7,3,4599,Induction,800,6,10,4,i4.jpg
70,575,8,1,4600,Gas,1500,7,10,3,g3.jpg
188,575,8,2,4600,Electric,1500,8,0,5,e5.jpg
159,575,8,3,4600,Induction,800,8,10,4,i4.jpg
208,576,1,1,4601,Gas,500,8,5,5,g5.jpg
233,576,1,2,4601,Electric,1500,7,10,5,e5.jpg
234,576,1,3,4601,Induction,1500,7,10,5,i5.jpg
211,576,2,1,4602,Gas,800,8,5,5,g5.jpg
242,576,2,2,4602,Electric,1500,8,10,5,e5.jpg
99,576,2,3,4602,Induction,1500,7,0,4,i4.jpg
145,576,3,1,4603,Gas,500,7,10,4,g4.jpg
20,576,3,2,4603,Electric,500,8,0,3,e3.jpg
21,576,3,3,4603,Induction,500,8,0,3,i3.jpg
16,576,4,1,4604,Gas,1500,7,0,3,g3.jpg
50,576,4,2,4604,Electric,800,8,5,3,e3.jpg
138,576,4,3,4604,Induction,500,6,10,4,i4.jpg
7,576,5,1,4605,Gas,1500,6,0,3,g3.jpg
215,576,5,2,4605,Electric,1500,8,5,5,e5.jpg
57,576,5,3,4605,Induction,500,6,10,3,i3.jpg
109,576,6,1,4606,Gas,500,6,5,4,g4.jpg
164,576,6,2,4606,Electric,500,6,0,5,e5.jpg
195,576,6,3,4606,Induction,800,6,5,5,i5.jpg
166,576,7,1,4607,Gas,800,6,0,5,g5.jpg
158,576,7,2,4607,Electric,800,8,10,4,e4.jpg
15,576,7,3,4607,Induction,800,7,0,3,i3.jpg
28,576,8,1,4608,Gas,500,6,5,3,g3.jpg
242,576,8,2,4608,Electric,1500,8,10,5,e5.jpg
66,576,8,3,4608,Induction,500,7,10,3,i3.jpg
241,577,1,1,4609,Gas,1500,8,10,5,g5.jpg
11,577,1,2,4609,Electric,500,7,0,3,e3.jpg
36,577,1,3,4609,Induction,1500,6,5,3,i3.jpg
217,577,2,1,4610,Gas,500,6,10,5,g5.jpg
77,577,2,2,4610,Electric,800,8,10,3,e3.jpg
132,577,2,3,4610,Induction,800,8,5,4,i4.jpg
148,577,3,1,4611,Gas,800,7,10,4,g4.jpg
203,577,3,2,4611,Electric,800,7,5,5,e5.jpg
78,577,3,3,4611,Induction,800,8,10,3,i3.jpg
130,577,4,1,4612,Gas,800,8,5,4,g4.jpg
35,577,4,2,4612,Electric,1500,6,5,3,e3.jpg
87,577,4,3,4612,Induction,800,6,0,4,i4.jpg
61,577,5,1,4613,Gas,1500,6,10,3,g3.jpg
182,577,5,2,4613,Electric,500,8,0,5,e5.jpg
243,577,5,3,4613,Induction,1500,8,10,5,i5.jpg
1,577,6,1,4614,Gas,500,6,0,3,g3.jpg
47,577,6,2,4614,Electric,500,8,5,3,e3.jpg
222,577,6,3,4614,Induction,800,6,10,5,i5.jpg
232,577,7,1,4615,Gas,1500,7,10,5,g5.jpg
230,577,7,2,4615,Electric,800,7,10,5,e5.jpg
123,577,7,3,4615,Induction,800,7,5,4,i4.jpg
31,577,8,1,4616,Gas,800,6,5,3,g3.jpg
224,577,8,2,4616,Electric,1500,6,10,5,e5.jpg
57,577,8,3,4616,Induction,500,6,10,3,i3.jpg
211,578,1,1,4617,Gas,800,8,5,5,g5.jpg
77,578,1,2,4617,Electric,800,8,10,3,e3.jpg
3,578,1,3,4617,Induction,500,6,0,3,i3.jpg
28,578,2,1,4618,Gas,500,6,5,3,g3.jpg
86,578,2,2,4618,Electric,800,6,0,4,e4.jpg
87,578,2,3,4618,Induction,800,6,0,4,i4.jpg
220,578,3,1,4619,Gas,800,6,10,5,g5.jpg
17,578,3,2,4619,Electric,1500,7,0,3,e3.jpg
240,578,3,3,4619,Induction,800,8,10,5,i5.jpg
214,578,4,1,4620,Gas,1500,8,5,5,g5.jpg
101,578,4,2,4620,Electric,500,8,0,4,e4.jpg
225,578,4,3,4620,Induction,1500,6,10,5,i5.jpg
34,578,5,1,4621,Gas,1500,6,5,3,g3.jpg
161,578,5,2,4621,Electric,1500,8,10,4,e4.jpg
24,578,5,3,4621,Induction,800,8,0,3,i3.jpg
241,578,6,1,4622,Gas,1500,8,10,5,g5.jpg
188,578,6,2,4622,Electric,1500,8,0,5,e5.jpg
72,578,6,3,4622,Induction,1500,7,10,3,i3.jpg
205,578,7,1,4623,Gas,1500,7,5,5,g5.jpg
44,578,7,2,4623,Electric,1500,7,5,3,e3.jpg
21,578,7,3,4623,Induction,500,8,0,3,i3.jpg
175,578,8,1,4624,Gas,800,7,0,5,g5.jpg
107,578,8,2,4624,Electric,1500,8,0,4,e4.jpg
33,578,8,3,4624,Induction,800,6,5,3,i3.jpg
7,579,1,1,4625,Gas,1500,6,0,3,g3.jpg
38,579,1,2,4625,Electric,500,7,5,3,e3.jpg
153,579,1,3,4625,Induction,1500,7,10,4,i4.jpg
166,579,2,1,4626,Gas,800,6,0,5,g5.jpg
101,579,2,2,4626,Electric,500,8,0,4,e4.jpg
213,579,2,3,4626,Induction,800,8,5,5,i5.jpg
241,579,3,1,4627,Gas,1500,8,10,5,g5.jpg
56,579,3,2,4627,Electric,500,6,10,3,e3.jpg
216,579,3,3,4627,Induction,1500,8,5,5,i5.jpg
115,579,4,1,4628,Gas,1500,6,5,4,g4.jpg
167,579,4,2,4628,Electric,800,6,0,5,e5.jpg
156,579,4,3,4628,Induction,500,8,10,4,i4.jpg
49,579,5,1,4629,Gas,800,8,5,3,g3.jpg
206,579,5,2,4629,Electric,1500,7,5,5,e5.jpg
216,579,5,3,4629,Induction,1500,8,5,5,i5.jpg
238,579,6,1,4630,Gas,800,8,10,5,g5.jpg
179,579,6,2,4630,Electric,1500,7,0,5,e5.jpg
189,579,6,3,4630,Induction,1500,8,0,5,i5.jpg
112,579,7,1,4631,Gas,800,6,5,4,g4.jpg
206,579,7,2,4631,Electric,1500,7,5,5,e5.jpg
147,579,7,3,4631,Induction,500,7,10,4,i4.jpg
145,579,8,1,4632,Gas,500,7,10,4,g4.jpg
176,579,8,2,4632,Electric,800,7,0,5,e5.jpg
111,579,8,3,4632,Induction,500,6,5,4,i4.jpg
151,580,1,1,4633,Gas,1500,7,10,4,g4.jpg
128,580,1,2,4633,Electric,500,8,5,4,e4.jpg
171,580,1,3,4633,Induction,1500,6,0,5,i5.jpg
154,580,2,1,4634,Gas,500,8,10,4,g4.jpg
215,580,2,2,4634,Electric,1500,8,5,5,e5.jpg
66,580,2,3,4634,Induction,500,7,10,3,i3.jpg
166,580,3,1,4635,Gas,800,6,0,5,g5.jpg
170,580,3,2,4635,Electric,1500,6,0,5,e5.jpg
123,580,3,3,4635,Induction,800,7,5,4,i4.jpg
130,580,4,1,4636,Gas,800,8,5,4,g4.jpg
188,580,4,2,4636,Electric,1500,8,0,5,e5.jpg
15,580,4,3,4636,Induction,800,7,0,3,i3.jpg
22,580,5,1,4637,Gas,800,8,0,3,g3.jpg
14,580,5,2,4637,Electric,800,7,0,3,e3.jpg
147,580,5,3,4637,Induction,500,7,10,4,i4.jpg
16,580,6,1,4638,Gas,1500,7,0,3,g3.jpg
23,580,6,2,4638,Electric,800,8,0,3,e3.jpg
177,580,6,3,4638,Induction,800,7,0,5,i5.jpg
112,580,7,1,4639,Gas,800,6,5,4,g4.jpg
218,580,7,2,4639,Electric,500,6,10,5,e5.jpg
168,580,7,3,4639,Induction,800,6,0,5,i5.jpg
214,580,8,1,4640,Gas,1500,8,5,5,g5.jpg
200,580,8,2,4640,Electric,500,7,5,5,e5.jpg
180,580,8,3,4640,Induction,1500,7,0,5,i5.jpg
241,581,1,1,4641,Gas,1500,8,10,5,g5.jpg
209,581,1,2,4641,Electric,500,8,5,5,e5.jpg
63,581,1,3,4641,Induction,1500,6,10,3,i3.jpg
22,581,2,1,4642,Gas,800,8,0,3,g3.jpg
206,581,2,2,4642,Electric,1500,7,5,5,e5.jpg
177,581,2,3,4642,Induction,800,7,0,5,i5.jpg
97,581,3,1,4643,Gas,1500,7,0,4,g4.jpg
185,581,3,2,4643,Electric,800,8,0,5,e5.jpg
117,581,3,3,4643,Induction,1500,6,5,4,i4.jpg
106,581,4,1,4644,Gas,1500,8,0,4,g4.jpg
47,581,4,2,4644,Electric,500,8,5,3,e3.jpg
9,581,4,3,4644,Induction,1500,6,0,3,i3.jpg
181,581,5,1,4645,Gas,500,8,0,5,g5.jpg
200,581,5,2,4645,Electric,500,7,5,5,e5.jpg
78,581,5,3,4645,Induction,800,8,10,3,i3.jpg
73,581,6,1,4646,Gas,500,8,10,3,g3.jpg
227,581,6,2,4646,Electric,500,7,10,5,e5.jpg
90,581,6,3,4646,Induction,1500,6,0,4,i4.jpg
202,581,7,1,4647,Gas,800,7,5,5,g5.jpg
50,581,7,2,4647,Electric,800,8,5,3,e3.jpg
87,581,7,3,4647,Induction,800,6,0,4,i4.jpg
220,581,8,1,4648,Gas,800,6,10,5,g5.jpg
14,581,8,2,4648,Electric,800,7,0,3,e3.jpg
213,581,8,3,4648,Induction,800,8,5,5,i5.jpg
13,582,1,1,4649,Gas,800,7,0,3,g3.jpg
11,582,1,2,4649,Electric,500,7,0,3,e3.jpg
90,582,1,3,4649,Induction,1500,6,0,4,i4.jpg
229,582,2,1,4650,Gas,800,7,10,5,g5.jpg
20,582,2,2,4650,Electric,500,8,0,3,e3.jpg
183,582,2,3,4650,Induction,500,8,0,5,i5.jpg
130,582,3,1,4651,Gas,800,8,5,4,g4.jpg
26,582,3,2,4651,Electric,1500,8,0,3,e3.jpg
132,582,3,3,4651,Induction,800,8,5,4,i4.jpg
226,582,4,1,4652,Gas,500,7,10,5,g5.jpg
146,582,4,2,4652,Electric,500,7,10,4,e4.jpg
186,582,4,3,4652,Induction,800,8,0,5,i5.jpg
97,582,5,1,4653,Gas,1500,7,0,4,g4.jpg
56,582,5,2,4653,Electric,500,6,10,3,e3.jpg
186,582,5,3,4653,Induction,800,8,0,5,i5.jpg
31,582,6,1,4654,Gas,800,6,5,3,g3.jpg
95,582,6,2,4654,Electric,800,7,0,4,e4.jpg
231,582,6,3,4654,Induction,800,7,10,5,i5.jpg
85,582,7,1,4655,Gas,800,6,0,4,g4.jpg
26,582,7,2,4655,Electric,1500,8,0,3,e3.jpg
123,582,7,3,4655,Induction,800,7,5,4,i4.jpg
208,582,8,1,4656,Gas,500,8,5,5,g5.jpg
20,582,8,2,4656,Electric,500,8,0,3,e3.jpg
96,582,8,3,4656,Induction,800,7,0,4,i4.jpg
112,583,1,1,4657,Gas,800,6,5,4,g4.jpg
62,583,1,2,4657,Electric,1500,6,10,3,e3.jpg
177,583,1,3,4657,Induction,800,7,0,5,i5.jpg
235,583,2,1,4658,Gas,500,8,10,5,g5.jpg
191,583,2,2,4658,Electric,500,6,5,5,e5.jpg
30,583,2,3,4658,Induction,500,6,5,3,i3.jpg
97,583,3,1,4659,Gas,1500,7,0,4,g4.jpg
179,583,3,2,4659,Electric,1500,7,0,5,e5.jpg
195,583,3,3,4659,Induction,800,6,5,5,i5.jpg
58,583,4,1,4660,Gas,800,6,10,3,g3.jpg
110,583,4,2,4660,Electric,500,6,5,4,e4.jpg
135,583,4,3,4660,Induction,1500,8,5,4,i4.jpg
127,583,5,1,4661,Gas,500,8,5,4,g4.jpg
167,583,5,2,4661,Electric,800,6,0,5,e5.jpg
243,583,5,3,4661,Induction,1500,8,10,5,i5.jpg
133,583,6,1,4662,Gas,1500,8,5,4,g4.jpg
77,583,6,2,4662,Electric,800,8,10,3,e3.jpg
120,583,6,3,4662,Induction,500,7,5,4,i4.jpg
226,583,7,1,4663,Gas,500,7,10,5,g5.jpg
236,583,7,2,4663,Electric,500,8,10,5,e5.jpg
33,583,7,3,4663,Induction,800,6,5,3,i3.jpg
97,583,8,1,4664,Gas,1500,7,0,4,g4.jpg
35,583,8,2,4664,Electric,1500,6,5,3,e3.jpg
129,583,8,3,4664,Induction,500,8,5,4,i4.jpg
64,584,1,1,4665,Gas,500,7,10,3,g3.jpg
182,584,1,2,4665,Electric,500,8,0,5,e5.jpg
114,584,1,3,4665,Induction,800,6,5,4,i4.jpg
73,584,2,1,4666,Gas,500,8,10,3,g3.jpg
110,584,2,2,4666,Electric,500,6,5,4,e4.jpg
177,584,2,3,4666,Induction,800,7,0,5,i5.jpg
226,584,3,1,4667,Gas,500,7,10,5,g5.jpg
218,584,3,2,4667,Electric,500,6,10,5,e5.jpg
51,584,3,3,4667,Induction,800,8,5,3,i3.jpg
112,584,4,1,4668,Gas,800,6,5,4,g4.jpg
167,584,4,2,4668,Electric,800,6,0,5,e5.jpg
222,584,4,3,4668,Induction,800,6,10,5,i5.jpg
106,584,5,1,4669,Gas,1500,8,0,4,g4.jpg
101,584,5,2,4669,Electric,500,8,0,4,e4.jpg
105,584,5,3,4669,Induction,800,8,0,4,i4.jpg
130,584,6,1,4670,Gas,800,8,5,4,g4.jpg
131,584,6,2,4670,Electric,800,8,5,4,e4.jpg
159,584,6,3,4670,Induction,800,8,10,4,i4.jpg
151,584,7,1,4671,Gas,1500,7,10,4,g4.jpg
32,584,7,2,4671,Electric,800,6,5,3,e3.jpg
15,584,7,3,4671,Induction,800,7,0,3,i3.jpg
127,584,8,1,4672,Gas,500,8,5,4,g4.jpg
101,584,8,2,4672,Electric,500,8,0,4,e4.jpg
6,584,8,3,4672,Induction,800,6,0,3,i3.jpg
28,585,1,1,4673,Gas,500,6,5,3,g3.jpg
227,585,1,2,4673,Electric,500,7,10,5,e5.jpg
12,585,1,3,4673,Induction,500,7,0,3,i3.jpg
130,585,2,1,4674,Gas,800,8,5,4,g4.jpg
197,585,2,2,4674,Electric,1500,6,5,5,e5.jpg
225,585,2,3,4674,Induction,1500,6,10,5,i5.jpg
238,585,3,1,4675,Gas,800,8,10,5,g5.jpg
77,585,3,2,4675,Electric,800,8,10,3,e3.jpg
159,585,3,3,4675,Induction,800,8,10,4,i4.jpg
52,585,4,1,4676,Gas,1500,8,5,3,g3.jpg
41,585,4,2,4676,Electric,800,7,5,3,e3.jpg
135,585,4,3,4676,Induction,1500,8,5,4,i4.jpg
196,585,5,1,4677,Gas,1500,6,5,5,g5.jpg
11,585,5,2,4677,Electric,500,7,0,3,e3.jpg
108,585,5,3,4677,Induction,1500,8,0,4,i4.jpg
205,585,6,1,4678,Gas,1500,7,5,5,g5.jpg
71,585,6,2,4678,Electric,1500,7,10,3,e3.jpg
153,585,6,3,4678,Induction,1500,7,10,4,i4.jpg
70,585,7,1,4679,Gas,1500,7,10,3,g3.jpg
77,585,7,2,4679,Electric,800,8,10,3,e3.jpg
159,585,7,3,4679,Induction,800,8,10,4,i4.jpg
40,585,8,1,4680,Gas,800,7,5,3,g3.jpg
209,585,8,2,4680,Electric,500,8,5,5,e5.jpg
189,585,8,3,4680,Induction,1500,8,0,5,i5.jpg
97,586,1,1,4681,Gas,1500,7,0,4,g4.jpg
233,586,1,2,4681,Electric,1500,7,10,5,e5.jpg
114,586,1,3,4681,Induction,800,6,5,4,i4.jpg
148,586,2,1,4682,Gas,800,7,10,4,g4.jpg
23,586,2,2,4682,Electric,800,8,0,3,e3.jpg
150,586,2,3,4682,Induction,800,7,10,4,i4.jpg
73,586,3,1,4683,Gas,500,8,10,3,g3.jpg
221,586,3,2,4683,Electric,800,6,10,5,e5.jpg
33,586,3,3,4683,Induction,800,6,5,3,i3.jpg
52,586,4,1,4684,Gas,1500,8,5,3,g3.jpg
140,586,4,2,4684,Electric,800,6,10,4,e4.jpg
120,586,4,3,4684,Induction,500,7,5,4,i4.jpg
28,586,5,1,4685,Gas,500,6,5,3,g3.jpg
173,586,5,2,4685,Electric,500,7,0,5,e5.jpg
39,586,5,3,4685,Induction,500,7,5,3,i3.jpg
58,586,6,1,4686,Gas,800,6,10,3,g3.jpg
50,586,6,2,4686,Electric,800,8,5,3,e3.jpg
219,586,6,3,4686,Induction,500,6,10,5,i5.jpg
130,586,7,1,4687,Gas,800,8,5,4,g4.jpg
11,586,7,2,4687,Electric,500,7,0,3,e3.jpg
102,586,7,3,4687,Induction,500,8,0,4,i4.jpg
160,586,8,1,4688,Gas,1500,8,10,4,g4.jpg
68,586,8,2,4688,Electric,800,7,10,3,e3.jpg
39,586,8,3,4688,Induction,500,7,5,3,i3.jpg
205,587,1,1,4689,Gas,1500,7,5,5,g5.jpg
14,587,1,2,4689,Electric,800,7,0,3,e3.jpg
174,587,1,3,4689,Induction,500,7,0,5,i5.jpg
214,587,2,1,4690,Gas,1500,8,5,5,g5.jpg
170,587,2,2,4690,Electric,1500,6,0,5,e5.jpg
162,587,2,3,4690,Induction,1500,8,10,4,i4.jpg
166,587,3,1,4691,Gas,800,6,0,5,g5.jpg
143,587,3,2,4691,Electric,1500,6,10,4,e4.jpg
117,587,3,3,4691,Induction,1500,6,5,4,i4.jpg
67,587,4,1,4692,Gas,800,7,10,3,g3.jpg
65,587,4,2,4692,Electric,500,7,10,3,e3.jpg
132,587,4,3,4692,Induction,800,8,5,4,i4.jpg
16,587,5,1,4693,Gas,1500,7,0,3,g3.jpg
161,587,5,2,4693,Electric,1500,8,10,4,e4.jpg
171,587,5,3,4693,Induction,1500,6,0,5,i5.jpg
187,587,6,1,4694,Gas,1500,8,0,5,g5.jpg
155,587,6,2,4694,Electric,500,8,10,4,e4.jpg
189,587,6,3,4694,Induction,1500,8,0,5,i5.jpg
55,587,7,1,4695,Gas,500,6,10,3,g3.jpg
83,587,7,2,4695,Electric,500,6,0,4,e4.jpg
192,587,7,3,4695,Induction,500,6,5,5,i5.jpg
193,587,8,1,4696,Gas,800,6,5,5,g5.jpg
47,587,8,2,4696,Electric,500,8,5,3,e3.jpg
111,587,8,3,4696,Induction,500,6,5,4,i4.jpg
202,588,1,1,4697,Gas,800,7,5,5,g5.jpg
59,588,1,2,4697,Electric,800,6,10,3,e3.jpg
165,588,1,3,4697,Induction,500,6,0,5,i5.jpg
223,588,2,1,4698,Gas,1500,6,10,5,g5.jpg
215,588,2,2,4698,Electric,1500,8,5,5,e5.jpg
108,588,2,3,4698,Induction,1500,8,0,4,i4.jpg
10,588,3,1,4699,Gas,500,7,0,3,g3.jpg
227,588,3,2,4699,Electric,500,7,10,5,e5.jpg
213,588,3,3,4699,Induction,800,8,5,5,i5.jpg
157,588,4,1,4700,Gas,800,8,10,4,g4.jpg
11,588,4,2,4700,Electric,500,7,0,3,e3.jpg
105,588,4,3,4700,Induction,800,8,0,4,i4.jpg
163,588,5,1,4701,Gas,500,6,0,5,g5.jpg
197,588,5,2,4701,Electric,1500,6,5,5,e5.jpg
129,588,5,3,4701,Induction,500,8,5,4,i4.jpg
82,588,6,1,4702,Gas,500,6,0,4,g4.jpg
98,588,6,2,4702,Electric,1500,7,0,4,e4.jpg
174,588,6,3,4702,Induction,500,7,0,5,i5.jpg
214,588,7,1,4703,Gas,1500,8,5,5,g5.jpg
134,588,7,2,4703,Electric,1500,8,5,4,e4.jpg
135,588,7,3,4703,Induction,1500,8,5,4,i4.jpg
232,588,8,1,4704,Gas,1500,7,10,5,g5.jpg
236,588,8,2,4704,Electric,500,8,10,5,e5.jpg
216,588,8,3,4704,Induction,1500,8,5,5,i5.jpg
97,589,1,1,4705,Gas,1500,7,0,4,g4.jpg
152,589,1,2,4705,Electric,1500,7,10,4,e4.jpg
123,589,1,3,4705,Induction,800,7,5,4,i4.jpg
112,589,2,1,4706,Gas,800,6,5,4,g4.jpg
83,589,2,2,4706,Electric,500,6,0,4,e4.jpg
117,589,2,3,4706,Induction,1500,6,5,4,i4.jpg
31,589,3,1,4707,Gas,800,6,5,3,g3.jpg
92,589,3,2,4707,Electric,500,7,0,4,e4.jpg
9,589,3,3,4707,Induction,1500,6,0,3,i3.jpg
136,589,4,1,4708,Gas,500,6,10,4,g4.jpg
125,589,4,2,4708,Electric,1500,7,5,4,e4.jpg
24,589,4,3,4708,Induction,800,8,0,3,i3.jpg
13,589,5,1,4709,Gas,800,7,0,3,g3.jpg
29,589,5,2,4709,Electric,500,6,5,3,e3.jpg
243,589,5,3,4709,Induction,1500,8,10,5,i5.jpg
82,589,6,1,4710,Gas,500,6,0,4,g4.jpg
122,589,6,2,4710,Electric,800,7,5,4,e4.jpg
135,589,6,3,4710,Induction,1500,8,5,4,i4.jpg
79,589,7,1,4711,Gas,1500,8,10,3,g3.jpg
20,589,7,2,4711,Electric,500,8,0,3,e3.jpg
117,589,7,3,4711,Induction,1500,6,5,4,i4.jpg
88,589,8,1,4712,Gas,1500,6,0,4,g4.jpg
53,589,8,2,4712,Electric,1500,8,5,3,e3.jpg
105,589,8,3,4712,Induction,800,8,0,4,i4.jpg
163,590,1,1,4713,Gas,500,6,0,5,g5.jpg
